ip_addr,serial_num,Chain SN,MAC,Customer,Area,Racks,Model,Network,Fault Type,Fault cause,Work Mode,Ideal Hashrate,Real-time,Hashrate,Mining pool 1,Sub-account 1,Status 1,Mining pool 2,Sub-account 2,Status 2,Mining pool 3,Sub-account 3,Status 3,Firmware Version,Fan Speed,Hashboard,Temp,Running Time,Monitoring time
10.201.17.212,YDFTB9DBAJDJB0993,,F4:55:A4:12:99:33,,,,Z15-420K,Offline,,,Normal,420KH,0KH,0KH,stratum+tcp://stratum-zec.antpool.com:8899,PT-BOT-004.201x17x212,Alive,stratum+tcp://stratum-zec.antpool.com:443,PT-BOT-004.201x17x212,Alive,stratum+tcp://stratum-zec.antpool.com:25,PT-BOT-004.201x17x212,Alive,20200703,"5040,5040",0,,,2023-05-18 19:26:06
10.201.17.217,YDFTB9DBAJDJB0993,,32:7E:B8:22:F2:1E,,,,Z15-420K,Offline,,,Normal,420KH,0KH,0KH,stratum+tcp://stratum-zec.antpool.com:8899,PT-BOT-004.201x17x217,Alive,stratum+tcp://stratum-zec.antpool.com:443,PT-BOT-004.201x17x217,Alive,stratum+tcp://stratum-zec.antpool.com:25,PT-BOT-004.201x17x217,Alive,20200703,"6120,6240",0,,,2023-05-18 19:20:47
10.201.17.22,YDFTDXCBBJCJA00PW,"YDFTYNSBBJCJA02YH,YDFTYNSBBJCJA02YG,YDFTYNSBBJCJA02YW",02:37:AD:63:7C:96,,,,S19j Pro-96T,Offline,,,Normal,96000GH,1055.53GH,768.05GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x22,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x22,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x22,Alive,20220329,"3960,3990,3990,3960",3,"24,24,25",1h51m27s,2023-05-18 19:23:25
10.201.17.23,THQGDXABBJEAF2CMW,"THQGYNSBBJEAF4HRE,THQGYNSBBJEAF4HR7,THQGYNSBBJEAF4HR5",02:13:01:D6:8D:D8,,,,S19j Pro-104T,Offline,,,Normal,104000GH,103574GH,105850.6GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x23,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x23,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x23,Alive,20220427,"6000,4020,3930,3930",3,"41,43,42",20h26m58s,2023-05-18 19:23:26
10.201.17.26,YDFTDXBBBJEJG0C93,"YDFTYNSBBJEJG1E9M,YDFTYNSBBJEJG1B0R,YDFTYNSBBJEJG1D4N",02:60:47:59:93:64,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98494.25GH,98031.16GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x26,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x26,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x26,Alive,20220427,"4110,4260,4350,4050",3,"36,34,35",20h27m2s,2023-05-18 19:23:30
10.201.17.27,YNAHEABBBJHBI03H1,"YNAHYPDBBJHBI0HPC,YNAHYPDBBJHBI0HPG,YNAHYPDBBJHBI0HV4",02:78:AF:64:A6:C7,,,,S19 XP-134T,Offline,,,Normal,134000GH,135327.89GH,135675.17GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x27,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x27,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x27,Alive,20220905,"4710,4080,4830,4920",3,"32,32,31",21h2m41s,2023-05-18 19:23:30
10.201.17.29,HQDZDXBBBJEBC0GK2,"HQDZYNSBBJEBC0EC8,HQDZYNSBBJEBC0ECL,HQDZYNSBBJEBC0E8K",02:46:5C:DD:D9:7A,,,,S19j Pro-100T,Offline,,,Normal,100000GH,66322.53GH,67918.45GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x29,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x29,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x29,Alive,20221226,"3990,3990,3960,3960",3,"21,41,38",20h2m16s,2023-05-18 19:23:33
10.201.17.31,YDFTDXBBBJEJG0C55,"YDFTYNSBBJEJG1DBS,YDFTYNSBBJEJG1DC0,YDFTYNSBBJEJG135S",02:E2:B9:2B:9C:4E,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101814.78GH,101563.74GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x31,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x31,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x31,Alive,20220427,"4110,4230,4110,4230",3,"38,41,38",20h27m6s,2023-05-18 19:23:35
10.201.17.32,HQDZDXBBBJEBC0GKN,"HQDZYNSBBJEBC0E7C,HQDZYNSBBJEBC0E6K,HQDZYNSBBJEBC0E6B",02:11:21:D2:A4:40,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101594.87GH,101894.31GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x32,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x32,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x32,Dead,20221226,"3870,3840,4050,4110",3,"36,38,36",20h29m39s,2023-05-18 19:23:35
10.201.17.33,HQDZDXCBBJDJH02GS,"HQDZYNSBBJDJH04AW,HQDZYNSBBJDJH063N,HQDZYNSBBJDJH05VT",02:A9:95:CE:FF:75,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97592.65GH,98025.1GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x33,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x33,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x33,Alive,20220120,"3810,3930,3900,3870",3,"36,37,39",20h27m16s,2023-05-18 19:23:35
10.201.17.34,FXDZDXABBJDJA011F,"FXDZYNSBBJDJA02FH,FXDZYNSBBJDJA02FY,FXDZYNSBBJDJA02GJ",02:2B:87:A3:17:4D,,,,S19j Pro-104T,Offline,,,Normal,104000GH,98406.29GH,99737.22GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x34,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x34,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x34,Alive,20221226,"4890,5100,5160,5190",3,"34,37,33",20h26m58s,2023-05-18 19:23:35
10.201.17.35,YDFTDXCBBJCJA03L6,"YDFTYNSBBJCJA0GXK,YDFTYNSBBJCJA094V,YDFTYNSBBJCJA0GXL",02:62:B1:5B:59:F9,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99197.94GH,98034.4GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x35,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x35,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x35,Alive,20221226,"3570,3870,3150,3180",3,"41,43,38",20h26m59s,2023-05-18 19:23:36
10.201.17.36,FXDZDXBBBJDJA078H,"FXDZYNSBBJDJA0DFW,FXDZYNSBBJDJA0DJH,FXDZYNSBBJDJA0DFR",02:91:4D:C8:86:D7,,,,S19j Pro-100T,Offline,,,Normal,100000GH,100583.32GH,101929.6GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x36,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x36,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x36,Alive,20220329,"3990,3450,3990,4020",3,"42,42,38",20h27m10s,2023-05-18 19:23:37
10.201.17.38,YNAHDXABBJDBG10AW,"YNAHYNSBBJDBG32PG,YNAHYNSBBJDBG32PL,YNAHYNSBBJDBG32PK",02:B1:E1:C3:7D:E7,,,,S19j Pro-104T,Offline,,,Normal,104000GH,102672.4GH,105829.23GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x38,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x38,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x38,Alive,20220427,"4140,3870,3780,3900",3,"42,41,40",20h27m14s,2023-05-18 19:23:38
10.201.17.39,FXDZDXCBBJDBB07RR,"FXDZYNSBBJDBB0RH5,FXDZYNSBBJDBB0RH8,FXDZYNSBBJDBB0RH1",02:3B:A3:DA:12:EB,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99505.8GH,98051.68GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x39,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x39,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x39,Alive,20221226,"3960,3990,3930,3990",3,"37,37,36",20h27m2s,2023-05-18 19:23:38
10.201.17.4,HQDZDXBBBJEBC0GZ1,"HQDZYNSBBJEBC0C49,HQDZYNSBBJEBC0C2C,HQDZYNSBBJEBC0C2C",02:89:FD:B2:12:F1,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103178.17GH,101943.42GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x4,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x4,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x4,Alive,20221226,"3870,4140,4050,4140",3,"38,39,39",20h26m34s,2023-05-18 19:23:12
10.201.17.40,YNAHDXABBJEBD0471,"YNAHYNSBBJEBD0LZ1,YNAHYNSBBJEBD0KA8,YNAHYNSBBJEBD0M56",02:81:6B:C5:D9:C2,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105399.18GH,105815.13GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x40,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x40,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x40,Alive,20221226,"3930,3750,3750,3960",3,"42,43,41",20h27m2s,2023-05-18 19:23:39
10.201.17.41,HQDZDXBBBJEBC0LM6,"HQDZYNSBBJEBC0BHR,HQDZYNSBBJEBC0B1L,HQDZYNSBBJEBC0B1M",D8:4D:D3:2B:31:CA,,,,S19j Pro-100T,Offline,,,Sleep,100000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x41,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x41,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x41,Alive,20220329,"5040,5040,5040,5040",0,,,2023-05-18 19:26:06
10.201.17.43,YDFTB9DBAJDJB0993,,02:1B:77:84:31:FE,,,,S19j Pro-100T,Offline,,,Sleep,100000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x43,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x43,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x43,Alive,20220329,"3930,3960,3930,3960",0,,6m23s,2023-05-18 17:02:58
10.201.17.44,FXDZDXABBJDJA01L6,"FXDZYNSBBJDJA02LY,FXDZYNSBBJDJA02M0,FXDZYNSBBJDJA023L",02:1B:31:89:B0:49,,,,S19 Pro-104T,Offline,,,Normal,104000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x44,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x44,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x44,Alive,20220322,"3840,3930,3990,4050",0,,,2023-05-18 19:26:06
10.201.17.49,YNAHEAABBJGJF1365,"YNAHYPDBBJGJF3GZM,YNAHYPDBBJGJF3HZV,YNAHYPDBBJGJF3JCF",02:CC:DC:DB:89:71,,,,S19 XP-141T,Offline,,,Normal,141000GH,140869.44GH,142777.52GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x49,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x49,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x49,Dead,20221118,"4680,4770,4770,4800",3,"33,32,32",18h36m31s,2023-05-18 19:23:53
10.201.17.5,YDFTDXABBJCJA02F1,"YDFTYNSBBJCJA0FN6,YDFTYNSBBJCJA0FBJ,YDFTYNSBBJCJA0JD9",02:60:11:54:F5:C4,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105355.2GH,105818GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x5,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x5,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x5,Alive,20220120,"4350,4290,3900,3900",3,"42,38,39",2h10m42s,2023-05-18 19:23:12
10.201.17.50,FXDZD4BBBJAJE02JZ,"FXDZYN3BBJAJE07AX,FXDZYN3BBJAJE07BA,FXDZYN3BBJAJE07B6",20:D7:78:80:E2:17,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102672.4GH,101657.4GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x50,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x50,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x50,Alive,20211019,"3780,3780,3780,3780",3,"33,32,32",20h26m21s,2023-05-18 19:23:53
10.201.17.51,TWJQD4CBAABBI04XT,"TWJQYN3BBJAAJ03FE,TWJQYN3BBJAAJ03F2,TWJQYN3BBJAAJ002N",94:E3:6D:F2:FD:12,,,,S19j Pro-104T,Offline,,,Normal,104000GH,103398.07GH,105816.67GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x51,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x51,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x51,Alive,20220329,"3810,3750,3840,3840",3,"35,33,34",20h26m10s,2023-05-18 19:23:53
10.201.17.52,FXDZD4CBBJAAG00BE,"FXDZYN3BBJAAG01CJ,FXDZYN3BBJAAG01BK,FXDZYN3BBJAAG00BN",3C:92:C1:A0:99:2E,,,,S19j Pro-104T,Offline,,,Normal,104000GH,106168.84GH,105827.92GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x52,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x52,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x52,Alive,20211019,"3720,3840,3840,3840",3,"33,32,32",20h27m15s,2023-05-18 19:23:53
10.201.17.53,YNAHEAABBJGBB005F,"YNAHYPDBBJGBB018J,YNAHYPDBBJGBB01W7,YNAHYPDBBJGBB01WG",02:7C:64:8D:C4:43,,,,S19 XP-141T,Offline,,,Normal,141000GH,140781.47GH,142833.13GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x53,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x53,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x53,Alive,20220706,"4740,4530,4740,4590",3,"33,34,33",21h3m44s,2023-05-18 19:23:54
10.201.17.54,FXDZDXABBJDJA03BN,"FXDZYNSBBJDJA0BEF,FXDZYNSBBJDJA0BGY,FXDZYNSBBJDJA0CMK",02:31:7D:A5:E1:6C,,,,S19 Pro-104T,Offline,,,Normal,104000GH,107378.31GH,105565.4GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x54,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x54,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x54,Alive,20220322,"3930,3960,3840,3960",3,"38,38,39",21h3m44s,2023-05-18 19:23:54
10.201.17.55,YNAHEAABBJGJF135V,"YNAHYPDBBJGJF15XX,YNAHYPDBBJGJF3KWL,YNAHYPDBBJGJF3KVS",02:78:B5:50:D9:FB,,,,S19 XP-141T,Offline,,,Normal,141000GH,145927.19GH,143039.64GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x55,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x55,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x55,Alive,20220706,"4470,4560,4710,4590",3,"31,33,32",8h16m47s,2023-05-18 19:23:54
10.201.17.56,YDFTDXCBBJECA01Y6,"YDFTYNSBBJFJG0EHZ,YDFTYNSBBJFJG0E3N,YDFTYNSBBJFJG0EMD",60:E8:5B:9D:F1:A6,,,,S19j Pro-96T,Offline,,,Normal,96000GH,99461.82GH,98020.98GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x56,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x56,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x56,Alive,20220609,"3750,3870,3840,3810",3,"36,37,38",20h26m23s,2023-05-18 19:23:54
10.201.17.57,YDFTDXCBBJCJA04CZ,"YDFTYNSBBJCJA04XV,YDFTYNSBBJCJA05CB,YDFTYNSBBJCJA034Y",02:60:4D:6F:54:50,,,,S19j Pro-96T,Offline,,,Normal,96000GH,97328.77GH,98010.37GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x57,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x57,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x57,Alive,20220120,"3870,3960,4020,3870",3,"37,38,36",20h27m31s,2023-05-18 19:23:54
10.201.17.58,TWJQD4CBAABBI050X,"TWJQYN3BBJAAJ01VN,TWJQYN3BBJAAJ03C1,TWJQYN3BBJAAJ03BT",3C:A3:08:51:56:17,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104409.62GH,105833.59GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x58,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x58,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x58,Alive,20220329,"4230,4290,3600,3630",3,"37,37,35",20h26m11s,2023-05-18 19:23:54
10.201.17.59,YNAHEAABBJGJF1523,"YNAHYPDBBJGJF130N,YNAHYPDBBJGJF12PL,YNAHYPDBBJGJF130F",02:D6:06:E1:26:D7,,,,S19 XP-141T,Offline,,,Normal,141000GH,143948.06GH,142900.3GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x59,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x59,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x59,Alive,20220706,"4800,4650,4680,4740",3,"32,33,31",21h3m4s,2023-05-18 19:23:55
10.201.17.6,YDFTB9DBAJDJB0993,"FXDZYNSBBJDBB0RVH,FXDZYNSBBJDBB0RVD,FXDZYNSBBJDBB0RVJ",02:31:81:C3:6A:F3,,,,S19j Pro-100T,Offline,,,Sleep,100000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x6,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x6,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x6,Alive,20221226,"3840,3810,3810,3870",3,"19,19,19",1m27s,2023-05-18 19:23:12
10.201.17.60,TWJQD4CBAABBI04XS,"TWJQYN3BBJAAJ03CM,TWJQYN3BBJAAJ03E4,TWJQYN3BBJAAJ00Z0",94:E3:6D:CA:43:9D,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105223.26GH,105873.38GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x60,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x60,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x60,Alive,20220329,"3810,3780,3810,3840",3,"34,34,34",20h26m14s,2023-05-18 19:23:55
10.201.17.62,FXDZD4BBBJAJE00W2,"FXDZYN3BBJAJE0813,FXDZYN3BBJAJE0713,FXDZYN3BBJAJE06Z6",B4:10:7B:1E:07:06,,,,S19j Pro-100T,Offline,,,Normal,100000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x62,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x62,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x62,Alive,20211019,"3510,3540,3540,3540",0,,,2023-05-18 19:26:06
10.201.17.63,HQDZDXABBJDJH02Z8,"HQDZYNSBBJDJH0APY,HQDZYNSBBJDJH0BG6,HQDZYNSBBJDJH0ASV",02:33:DD:BB:90:C3,,,,S19j Pro-104T,Offline,,,Normal,104000GH,0GH,0GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x63,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x63,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x63,Alive,20220120,"3870,3840,3960,3990",0,,,2023-05-18 19:26:06
10.201.17.64,FXDZDXCBBJDBB07P4,"FXDZYNSBBJDBB0RT5,FXDZYNSBBJDBB0391,FXDZYNSBBJDBB0395",02:BB:85:D1:DF:42,,,,S19j Pro-96T,Offline,,,Normal,96000GH,98032.46GH,97875.14GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x64,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x64,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x64,Alive,20220427,"4020,3900,4020,4080",3,"40,38,38",20h27m35s,2023-05-18 19:24:00
10.201.17.66,YNAHEAABBJGJF0906,"YNAHYPDBBJGJF2N6A,YNAHYPDBBJGJF1ZWX,YNAHYPDBBJGJF0BBM",02:D4:86:C1:AF:EC,,,,S19 XP-141T,Offline,,,Normal,141000GH,138780.34GH,142784.23GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x66,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x66,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x66,Alive,20220706,"4620,4590,4620,4650",3,"32,34,34",21h3m53s,2023-05-18 19:24:02
10.201.17.67,FXDZD4CBAJHBA06MN,"FXDZYN3BAJHBA0EPA,FXDZYN3BAJHBA0EPC,FXDZYN3BAJHBA0ER7",94:E3:6D:CC:BC:B5,,,,S19j Pro-104T,Offline,,,Normal,104000GH,107994.03GH,105473.29GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x67,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x67,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x67,Alive,20210622,"3390,3360,3630,3630",3,"33,33,31",20h24m49s,2023-05-18 19:24:03
10.201.17.68,FXDZD4BBBJAJE01AS,"FXDZYN3BBJAJE05EH,FXDZYN3BBJAJE05EL,FXDZYN3BBJAJE05EG",B4:10:7B:21:FC:DA,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102430.5GH,101482.97GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x68,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x68,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x68,Alive,20221226,"3510,3510,3540,3510",3,"36,35,35",20h26m14s,2023-05-18 19:24:03
10.201.17.69,FXDZDXCBBJDJA0199,"FXDZYNSBBJDJA08RG,FXDZYNSBBJDJA08RJ,FXDZYNSBBJDJA08RK",02:8B:E1:8C:43:5E,,,,S19 Pro-95T,Offline,,,Normal,95000GH,95503.58GH,97908.66GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x69,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x69,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x69,Alive,20220322,"3780,3840,3930,3990",3,"37,39,39",21h3m53s,2023-05-18 19:24:03
10.201.17.7,THQGDXABBJDJG14D4,"THQGYNSBBJDJG331P,THQGYNSBBJDJG3316,THQGYNSBBJDJG332V",02:6C:96:F2:A9:CD,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105751.03GH,105818.96GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x7,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x7,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x7,Alive,20220427,"3870,3960,3870,3900",3,"39,39,40",1h51m15s,2023-05-18 19:23:12
10.201.17.70,FXDZDXABBJDJA01KW,"FXDZYNSBBJDJA02N0,FXDZYNSBBJDJA08FC,FXDZYNSBBJDJA02MC",02:93:DF:B4:47:D1,,,,S19 Pro-104T,Offline,,,Normal,104000GH,103552.01GH,105717.92GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x70,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x70,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x70,Alive,20220322,"3900,3870,4050,3990",3,"39,40,40",21h3m53s,2023-05-18 19:24:03
10.201.17.72,YNAHDXABBJEAC0GC2,"YNAHYNSBBJEAC1C5E,YNAHYNSBBJEAC0HPX,YNAHYNSBBJEAC1C09",02:87:A1:72:B9:8D,,,,S19j Pro-104T,Offline,,,Normal,104000GH,103969.82GH,105819.53GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x72,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x72,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x72,Alive,20220609,"3600,3750,4260,4320",3,"39,41,40",20h27m37s,2023-05-18 19:24:06
10.201.17.73,YDFTDXBBBJEJG0C87,"YDFTYNSBBJEJG118X,YDFTYNSBBJEJG13CD,YDFTYNSBBJEJG13CE",02:62:D7:45:58:6E,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102606.43GH,100390.53GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x73,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x73,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x73,Alive,20220427,"3990,3870,3960,3960",3,"40,38,38",20h27m39s,2023-05-18 19:24:06
10.201.17.74,TWFDD4CBBJAAB00TC,"TWFDYN3BAAJBF00GD,TWFDYN3BAAJBF00JT,TWFDYN3BAAJBF00E7",F0:45:DA:51:92:27,,,,S19j Pro-104T,Offline,,,Normal,104000GH,107862.09GH,105870.48GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x17x74,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x17x74,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x17x74,Alive,20211019,"3570,3630,3600,3600",3,"35,35,34",20h26m31s,2023-05-18 19:24:06
